Ward_No,WardName,AC_No,AC_Name,ward_area_km2,TotalPop,SC_Pop,Population_Density_per_km2,SC_Share,LST_mean_2015,LST_mean_2019,LST_mean_2022,LST_p90_2015,LST_p90_2019,LST_p90_2022,LST_change_2015_2019,LST_change_2019_2022,LST_change_2015_2022,NDVI_mean_2015,NDVI_mean_2019,NDVI_mean_2022,NDVI_p90_2015,NDVI_p90_2019,NDVI_p90_2022,NDVI_change_2015_2022,nearest_hospital_dist_km,hospitals_within_2km,hospitals_within_5km,hospital_beds_within_5km,nearest_cooling_center_dist_km,cooling_centers_within_1km,cooling_centers_within_2km,SEC_Total_Population,SEC_SC_Population,Population_Mapping_Coverage,N_PCA_Units,N_Direct_PCA_Units,N_Candidate_Split_Units,N_Manual_Review_Units,Mapping_Status,Provenance,NDVI_2022_mean,NDVI_2022_median,NDVI_2022_p10,NDVI_2022_p90,valid_ndvi_area_km2,NDVI_pct_valid,LST_2015_mean,LST_2015_median,LST_2015_p90,valid_lst_area_2015_km2,LST_2015_pct_valid,LST_2019_mean,LST_2019_median,LST_2019_p90,valid_lst_area_2019_km2,LST_2019_pct_valid,LST_2022_mean,LST_2022_median,LST_2022_p90,valid_lst_area_2022_km2,LST_2022_pct_valid,cooling_centers_temples_1km,cooling_centers_schools_1km,cooling_centers_govt_bldg_1km,LST_diff_2015_2022,NDVI_diff_2015_2022
207,VISHWAS NAGAR,59,VISHWAS NAGAR,2.076181111660747,53057.0,15168.40098271959,25555.092328895844,0.2858887796656349,47.37500809367556,55.001266444638006,40.9936229817357,48.79383662000001,57.71837448153846,42.07378143200002,7.626258350962445,-14.007643462902308,-6.3813851119398635,0.1507503830693803,0.168413036154469,0.182288727935303,0.2310718704413604,0.2956750808369195,0.3179916100106927,0.03153834486592272,2.86,0,0,0,1.32,0,0,53057,15149,1.0,2,1,1,0,DIRECT_PLUS_CANDIDATE_SPLITS,2011 Census PCA linked to official 2022 Delhi ward delimitation. Direct PCA units receive full-value transfer. Split PCA units with passing population-share QA receive candidate population-proportional allocation. Unresolved/manual units are explicitly flagged.,0.182288727935303,0.162671968715669,0.0840121893854481,0.3179916100106927,2.07323393448678,99.85804816557598,47.37500809367556,47.2987826185932,48.79383662000001,2.0730406055285884,99.84873640769968,55.001266444638006,54.71766784733367,57.71837448153846,2.0730406055285884,99.84873640769968,40.9936229817357,40.98417996068402,42.07378143200002,2.0730406055285884,99.84873640769968,0,0,0,-6.381385111939864,0.0315383448659227
208,ANARKALI,60,KRISHNA NAGAR,0.9069448576892214,57322.0,5611.268347548343,63203.4015232735,0.0978903099603702,46.51943877940754,53.57415351217848,39.98863614183236,46.979152835000015,54.04590918500001,40.41475048000002,7.054714732770947,-13.585517370346125,-6.530802637575178,0.1083287348067761,0.1133129267328066,0.1146047625861286,0.1377459918718631,0.1570417670464398,0.1586742311560181,0.006276027779352503,4.32,0,0,0,1.22,0,0,57322,5866,1.0,2,0,2,0,DIRECT_PLUS_CANDIDATE_SPLITS,2011 Census PCA linked to official 2022 Delhi ward delimitation. Direct PCA units receive full-value transfer. Split PCA units with passing population-share QA receive candidate population-proportional allocation. Unresolved/manual units are explicitly flagged.,0.1146047625861286,0.1026960364363339,0.0869323537952078,0.1586742311560181,0.905690116838044,99.86165191405637,46.51943877940754,46.52314458375523,46.979152835000015,0.9052139569264132,99.8091503857006,53.57415351217848,53.574855180760494,54.04590918500001,0.9052139569264132,99.8091503857006,39.98863614183236,39.96084327369196,40.41475048000002,0.9052139569264132,99.8091503857006,0,0,0,-6.530802637575178,0.0062760277793525
209,JAGAT PURI,60,KRISHNA NAGAR,1.03242502082766,76170.0,6405.209694053817,73777.7547651229,0.0840909766844403,46.6388113109522,52.67272880125489,39.890968181473205,47.16508307000001,53.894228539813945,40.41539245121341,6.033917490302692,-12.781760619781686,-6.747843129478994,0.1201358841136524,0.1329781205007827,0.1321362034182289,0.184390571091622,0.2291477113451298,0.2253294158796482,0.012000319304576498,4.92,0,0,0,1.99,0,0,76170,5932,1.0,3,0,3,0,DIRECT_PLUS_CANDIDATE_SPLITS,2011 Census PCA linked to official 2022 Delhi ward delimitation. Direct PCA units receive full-value transfer. Split PCA units with passing population-share QA receive candidate population-proportional allocation. Unresolved/manual units are explicitly flagged.,0.1321362034182289,0.1044791951227351,0.0870338394349268,0.2253294158796482,1.0306424780129826,99.82734409000972,46.6388113109522,46.68026227043843,47.16508307000001,1.0310855724125882,99.87026191848798,52.67272880125489,53.23799154760262,53.894228539813945,1.0310855724125882,99.87026191848798,39.890968181473205,39.884128972370654,40.41539245121341,1.0310855724125882,99.87026191848798,0,0,0,-6.747843129478994,0.0120003193045764
210,GEETA COLONY,60,KRISHNA NAGAR,1.052883889289983,59249.0,4458.410733172893,56273.06163831116,0.0752487085549611,45.46979757984119,48.33078922413619,39.06202590818183,46.51319588312733,49.41013459435829,39.79498591207183,2.860991644294998,-9.26876331595436,-6.407771671659361,0.1890470638050123,0.2074725859526388,0.2087620752493659,0.3207112520169544,0.3583660351761294,0.3739616759649621,0.019715011444353614,5.42,0,0,0,2.9,0,0,59249,4782,1.0,1,0,1,0,DIRECT_PLUS_CANDIDATE_SPLITS,2011 Census PCA linked to official 2022 Delhi ward delimitation. Direct PCA units receive full-value transfer. Split PCA units with passing population-share QA receive candidate population-proportional allocation. Unresolved/manual units are explicitly flagged.,0.2087620752493659,0.1747624010688986,0.106383438370609,0.3739616759649621,1.0512343483127968,99.8433311598776,45.46979757984119,45.769308822664165,46.51319588312733,1.0512885054567818,99.84847485563893,48.33078922413619,48.59026480874082,49.41013459435829,1.0512885054567818,99.84847485563893,39.06202590818183,39.20255956278633,39.79498591207183,1.0512885054567818,99.84847485563893,0,0,0,-6.407771671659361,0.0197150114443536
211,KRISHNA NAGAR,60,KRISHNA NAGAR,2.310141443230738,61458.0,3795.111225224949,26603.565846622296,0.061751297231035,45.65991420481989,49.37234522885762,39.2464825262286,47.58486541769233,53.43004674090936,40.84320757473439,3.712431024037727,-10.12586270262902,-6.413431678591294,0.1781946464677785,0.2043470789218311,0.1974730640320653,0.3144953377258541,0.3851947077152192,0.3889920942188165,0.019278417564286804,4.97,0,0,0,2.89,0,0,61458,3690,1.0,2,1,1,0,DIRECT_PLUS_CANDIDATE_SPLITS,2011 Census PCA linked to official 2022 Delhi ward delimitation. Direct PCA units receive full-value transfer. Split PCA units with passing population-share QA receive candidate population-proportional allocation. Unresolved/manual units are explicitly flagged.,0.1974730640320653,0.1464889610758471,0.0878894051916583,0.3889920942188165,2.3065680585915955,99.84531749561856,45.65991420481989,46.46947543614501,47.58486541769233,2.306511516319365,99.84286992807262,49.37234522885762,49.80637532128485,53.43004674090936,2.306511516319365,99.84286992807262,39.2464825262286,39.9669851825864,40.84320757473439,2.306511516319365,99.84286992807262,0,0,0,-6.413431678591294,0.0192784175642868
212,GANDHI NAGAR,61,GANDHI NAGAR,2.029110018078024,62052.0,7180.031709068604,30580.894799768295,0.1157099160231516,44.86236750303944,48.112503710947344,39.20648491879001,47.469321852994725,51.22002350233716,41.467619796959234,3.2501362079079072,-8.906018792157333,-5.655882584249426,0.1756336111176824,0.202014690346143,0.1922459623068211,0.4072225837275221,0.4667597552637696,0.4360991393068791,0.016612351189138702,4.98,0,0,0,3.59,0,0,62052,7127,1.0,3,0,3,0,DIRECT_PLUS_CANDIDATE_SPLITS,2011 Census PCA linked to official 2022 Delhi ward delimitation. Direct PCA units receive full-value transfer. Split PCA units with passing population-share QA receive candidate population-proportional allocation. Unresolved/manual units are explicitly flagged.,0.1922459623068211,0.1153002924803909,0.0880388361776501,0.4360991393068791,2.026016486178767,99.84754242639896,44.86236750303944,46.53339702680151,47.469321852994725,2.0259233921480075,99.84295450214006,48.112503710947344,49.84394872060592,51.22002350233716,2.0259233921480075,99.84295450214006,39.20648491879001,40.40091272152695,41.467619796959234,2.0259233921480075,99.84295450214006,0,0,0,-5.655882584249426,0.0166123511891387
213,SHASTRI PARK,61,GANDHI NAGAR,3.032293206300013,68530.0,7586.696294761161,22600.057229828348,0.1107062059647039,46.375123424936426,49.513282189289846,39.68089911921221,49.59111291864103,52.428292415966666,41.83819191254756,3.1381587643534203,-9.83238307007764,-6.6942243057242194,0.218963716308032,0.2502187526300156,0.2803162570661856,0.4031423277040371,0.4315893773822872,0.5104784484425049,0.061352540758153634,4.89,0,0,0,2.98,0,0,68530,6720,1.0,4,0,4,0,DIRECT_PLUS_CANDIDATE_SPLITS,2011 Census PCA linked to official 2022 Delhi ward delimitation. Direct PCA units receive full-value transfer. Split PCA units with passing population-share QA receive candidate population-proportional allocation. Unresolved/manual units are explicitly flagged.,0.2803162570661856,0.251816817536676,0.1076652386050051,0.5104784484425049,3.0275517283344326,99.84363392182097,46.375123424936426,47.5309394332103,49.59111291864103,3.02786090409462,99.85383002553368,49.513282189289846,50.43390308035702,52.428292415966666,3.02786090409462,99.85383002553368,39.68089911921221,40.40657027539789,41.83819191254756,3.02786090409462,99.85383002553368,0,0,0,-6.6942243057242194,0.0613525407581536
214,AZAD NAGAR,61,GANDHI NAGAR,1.0777107892918882,66674.0,6074.271996170235,61866.31948243579,0.0911040584961189,46.79565301955653,50.13620980441928,40.45362089824211,47.66976377600001,51.01797071750003,41.147828013446414,3.3405567848627484,-9.682588906177171,-6.342032121314425,0.119368840716309,0.1340569178155048,0.1363461733962235,0.1829029288358191,0.2062040852395666,0.246987071528836,0.01697733267991451,4.16,0,0,0,3.16,0,0,66674,6994,1.0,3,0,3,0,DIRECT_PLUS_CANDIDATE_SPLITS,2011 Census PCA linked to official 2022 Delhi ward delimitation. Direct PCA units receive full-value transfer. Split PCA units with passing population-share QA receive candidate population-proportional allocation. Unresolved/manual units are explicitly flagged.,0.1363461733962235,0.1026191690852711,0.0850941968461321,0.246987071528836,1.0761615332507557,99.8562456591763,46.79565301955653,46.67297967021619,47.66976377600001,1.0758759217720786,99.8297439778797,50.13620980441928,50.04791835676893,51.01797071750003,1.0758759217720786,99.8297439778797,40.45362089824211,40.47765820345213,41.147828013446414,1.0758759217720786,99.8297439778797,0,0,0,-6.342032121314425,0.0169773326799145
215,SHAHDARA,62,SHAHDARA,1.1429593738652168,69110.0,15692.60529069668,60465.84120158743,0.2270670712009358,46.76542167313184,53.095164319826885,40.69076092799949,47.3663944756822,54.48687873894738,41.304600423344496,6.3297426466950455,-12.404403391827394,-6.074660745132348,0.116159370397894,0.1317880336649285,0.1330139144665164,0.173132766781748,0.2279661839448599,0.2220945114894351,0.0168545440686224,2.82,0,0,0,2.45,0,0,69110,16796,1.0,2,1,1,0,DIRECT_PLUS_CANDIDATE_SPLITS,2011 Census PCA linked to official 2022 Delhi ward delimitation. Direct PCA units receive full-value transfer. Split PCA units with passing population-share QA receive candidate population-proportional allocation. Unresolved/manual units are explicitly flagged.,0.1330139144665164,0.1046739077701694,0.085113215604905,0.2220945114894351,1.1413886058706255,99.86257009387135,46.76542167313184,46.789265670283065,47.3663944756822,1.1412192545278514,99.84775317678346,53.095164319826885,53.86231241970896,54.48687873894738,1.1412192545278514,99.84775317678346,40.69076092799949,40.726616605166974,41.304600423344496,1.1412192545278514,99.84775317678346,0,0,0,-6.074660745132348,0.0168545440686224
216,JHILMIL,62,SHAHDARA,2.4586353117593416,68555.0,12107.62928179403,27883.354506506155,0.176611906962206,46.52969185176809,53.6028794300989,41.05198944901019,48.17225641671234,56.09831529717721,42.98653189357047,7.07318757833081,-12.550889981088709,-5.477702402757899,0.1852706141136699,0.2172828807467151,0.218580843805997,0.2744173290115347,0.3530616922401225,0.3650738517644943,0.03331022969232708,1.39,0,0,0,2.66,0,0,68555,11476,1.0,2,0,2,0,DIRECT_PLUS_CANDIDATE_SPLITS,2011 Census PCA linked to official 2022 Delhi ward delimitation. Direct PCA units receive full-value transfer. Split PCA units with passing population-share QA receive candidate population-proportional allocation. Unresolved/manual units are explicitly flagged.,0.218580843805997,0.2012140811624947,0.0959301061065972,0.3650738517644943,2.455453633964268,99.87059171484864,46.52969185176809,46.32656619801061,48.17225641671234,2.4550486261876743,99.85411884574695,53.6028794300989,53.21814571110065,56.09831529717721,2.4550486261876743,99.85411884574695,41.05198944901019,40.73760550120088,42.98653189357047,2.4550486261876743,99.85411884574695,0,0,0,-5.477702402757899,0.033310229692327
217,DILSHAD COLONY,62,SHAHDARA,1.7813511490855138,76598.0,11159.9203734626,42999.94419366606,0.145694670532685,46.36614334696589,53.11168684071652,40.66548555729693,48.64022025505872,55.71778108307693,42.70254520000001,6.745543493750631,-12.44620128341959,-5.700657789668959,0.2142991915675337,0.2580961630483304,0.250003380310641,0.3253056371738142,0.4280076882402965,0.4085628987942442,0.035704188743107323,1.32,0,0,0,4.05,0,0,76598,10854,1.0,2,0,2,0,DIRECT_PLUS_CANDIDATE_SPLITS,2011 Census PCA linked to official 2022 Delhi ward delimitation. Direct PCA units receive full-value transfer. Split PCA units with passing population-share QA receive candidate population-proportional allocation. Unresolved/manual units are explicitly flagged.,0.250003380310641,0.2323835708897212,0.1193136122347863,0.4085628987942442,1.7783793557894827,99.83317195503218,46.36614334696589,46.20478632648766,48.64022025505872,1.778695419451067,99.85091487235348,53.11168684071652,52.90479739715849,55.71778108307693,1.778695419451067,99.85091487235348,40.66548555729693,40.486053408772506,42.70254520000001,1.778695419451067,99.85091487235348,0,0,0,-5.700657789668959,0.0357041887431073
218,SUNDAR NAGRI,63,SEEMA PURI,1.052882936234944,83935.0,21985.97501678082,79719.21389489634,0.2619404898645478,46.85627433683349,54.0081728314879,40.61749076346874,48.36306023676176,55.645460492628544,41.98162694165574,7.151898494654404,-13.39068206801916,-6.238783573364756,0.1879824419770738,0.2134430208786801,0.2275331600380355,0.2822147757966171,0.342609635306061,0.3613062839624704,0.03955071806096169,1.84,0,0,0,5.37,0,0,83935,20704,1.0,2,0,2,0,DIRECT_PLUS_CANDIDATE_SPLITS,2011 Census PCA linked to official 2022 Delhi ward delimitation. Direct PCA units receive full-value transfer. Split PCA units with passing population-share QA receive candidate population-proportional allocation. Unresolved/manual units are explicitly flagged.,0.2275331600380355,0.2089508432585117,0.1270309551053076,0.3613062839624704,1.05124874355373,99.8447887580876,46.85627433683349,46.73648621657304,48.36306023676176,1.051035862277641,99.82456986491697,54.0081728314879,53.82523643089544,55.645460492628544,1.051035862277641,99.82456986491697,40.61749076346874,40.48541922099688,41.98162694165574,1.051035862277641,99.82456986491697,0,0,0,-6.238783573364756,0.0395507180609616
219,DILSHAD GARDEN,63,SEEMA PURI,1.870537772432948,79248.0,16831.97530606823,42366.42593799359,0.2123962157539399,46.0460044061299,52.65659505740917,40.10363088302102,47.26455250139236,54.110954925651455,41.010759599570605,6.610590651279267,-12.552964174388151,-5.942373523108884,0.2286892065586485,0.2735466593351797,0.2746941062384488,0.3271612768373969,0.4162593891282796,0.4150078773288832,0.046004899679800315,0.67,0,0,0,4.34,0,0,79248,15189,1.0,4,0,4,0,DIRECT_PLUS_CANDIDATE_SPLITS,2011 Census PCA linked to official 2022 Delhi ward delimitation. Direct PCA units receive full-value transfer. Split PCA units with passing population-share QA receive candidate population-proportional allocation. Unresolved/manual units are explicitly flagged.,0.2746941062384488,0.2706086437009584,0.1355979851983139,0.4150078773288832,1.8676951707213163,99.8480329157997,46.0460044061299,46.015378641848834,47.26455250139236,1.867568039551261,99.84123641203864,52.65659505740917,52.60895555228518,54.110954925651455,1.867568039551261,99.84123641203864,40.10363088302102,39.9836208379751,41.010759599570605,1.867568039551261,99.84123641203864,0,0,0,-5.942373523108884,0.0460048996798003
220,NAND NAGRI,63,SEEMA PURI,1.8282132428786868,30042.0,10180.89473119764,16432.437581896167,0.3388887135076773,46.52928119817635,53.28522180058582,39.902515097855385,48.02494488285714,55.15607077626462,41.26633576552955,6.755940602409474,-13.382706702730438,-6.626766100320964,0.2382137504194111,0.273525077304003,0.286714504242829,0.3327402180640129,0.4037439350816658,0.435356953489163,0.048500753823417925,0.73,0,0,0,4.52,0,0,73753,36402,0.4073325830813662,3,1,2,0,DIRECT_PLUS_CANDIDATE_SPLITS,2011 Census PCA linked to official 2022 Delhi ward delimitation. Direct PCA units receive full-value transfer. Split PCA units with passing population-share QA receive candidate population-proportional allocation. Unresolved/manual units are explicitly flagged.,0.286714504242829,0.279007904631299,0.1507200142286321,0.435356953489163,1.8251820661795823,99.83420004690856,46.52928119817635,46.29712292315792,48.02494488285714,1.8253278580437144,99.84217460155638,53.28522180058582,52.9697092904425,55.15607077626462,1.8253278580437144,99.84217460155638,39.902515097855385,39.732268704458,41.26633576552955,1.8253278580437144,99.84217460155638,0,0,0,-6.626766100320964,0.0485007538234179
221,ASHOK NAGAR,64,ROHTAS NAGAR,1.0899499819262892,59850.0,13508.76895497995,54910.7766341956,0.2257104253129482,46.93585250159212,53.74161929552861,40.49974481828931,47.95026478712891,55.15127788027864,41.51765983643126,6.805766793936485,-13.2418744772393,-6.436107683302815,0.141020541998171,0.1612993480725365,0.1651163993843751,0.2373589638008215,0.3094428126877881,0.3098381632771366,0.024095857386204123,1.87,0,0,0,5.02,0,0,56114,12771,1.066578750400969,3,1,2,0,DIRECT_PLUS_CANDIDATE_SPLITS,2011 Census PCA linked to official 2022 Delhi ward delimitation. Direct PCA units receive full-value transfer. Split PCA units with passing population-share QA receive candidate population-proportional allocation. Unresolved/manual units are explicitly flagged.,0.1651163993843751,0.1162249172273854,0.0910028895310455,0.3098381632771366,1.0882481257501342,99.84385924084816,46.93585250159212,47.20410949156584,47.95026478712891,1.0883102844140145,99.84956213225703,53.74161929552861,54.15298501402497,55.15127788027864,1.0883102844140145,99.84956213225703,40.49974481828931,40.733006777438,41.51765983643126,1.0883102844140145,99.84956213225703,0,0,0,-6.436107683302815,0.0240958573862041
222,RAM NAGAR EAST,64,ROHTAS NAGAR,0.9571027576808956,59874.0,16080.90108710514,62557.546219047035,0.2685790340900081,46.87061994337536,53.951626776955415,40.84928555205856,48.19682246000002,55.10639829333335,41.66996993367744,7.081006833580055,-13.102341224896854,-6.021334391316799,0.14127431403405,0.1491430367228601,0.1483698587904851,0.231354097978141,0.2620929521047835,0.2642837767391116,0.00709554475643509,1.1,0,0,0,3.72,0,0,56116,11297,1.066968422553283,4,1,3,0,DIRECT_PLUS_CANDIDATE_SPLITS,2011 Census PCA linked to official 2022 Delhi ward delimitation. Direct PCA units receive full-value transfer. Split PCA units with passing population-share QA receive candidate population-proportional allocation. Unresolved/manual units are explicitly flagged.,0.1483698587904851,0.1179791140909444,0.0890586339318894,0.2642837767391116,0.9556212801571116,99.84521228134648,46.87061994337536,47.04871518626695,48.19682246000002,0.9556564261797732,99.84888440770696,53.951626776955415,54.07737978366512,55.10639829333335,0.9556564261797732,99.84888440770696,40.84928555205856,41.04558228152745,41.66996993367744,0.9556564261797732,99.84888440770696,0,0,0,-6.021334391316799,0.007095544756435
223,ROHTASH NAGAR,64,ROHTAS NAGAR,1.1234625364524478,55550.0,9025.5187952181,49445.35148934291,0.1624755858725131,47.52479619609598,54.31151518203615,41.297270940830096,48.18093872000002,55.21554269227093,41.80221093111115,6.786718985940176,-13.014244241206056,-6.227525255265881,0.1235530909959597,0.1427128820118817,0.1420333340024538,0.1962736955688819,0.2608233639266518,0.2521708889536832,0.018480243006494104,1.76,0,0,0,3.5,0,0,55550,12468,1.0,2,0,2,0,DIRECT_PLUS_CANDIDATE_SPLITS,2011 Census PCA linked to official 2022 Delhi ward delimitation. Direct PCA units receive full-value transfer. Split PCA units with passing population-share QA receive candidate population-proportional allocation. Unresolved/manual units are explicitly flagged.,0.1420333340024538,0.1078418376488128,0.084357692027702,0.2521708889536832,1.1216480112682878,99.8384881448838,47.52479619609598,47.47648974814562,48.18093872000002,1.1215139932882867,99.82655913295392,54.31151518203615,54.28131884747904,55.21554269227093,1.1215139932882867,99.82655913295392,41.297270940830096,41.20322614082676,41.80221093111115,1.1215139932882867,99.82655913295392,0,0,0,-6.227525255265881,0.0184802430064941
224,WELCOME COLONY,64,ROHTAS NAGAR,1.397093040290306,65707.0,10302.81116269681,47031.22705868362,0.1567992932670311,47.03519569201281,50.417973897023046,40.652819251968126,48.07658014784719,54.154471138499545,41.577620452991255,3.382778205010233,-9.76515464505492,-6.382376440044688,0.1446159370510846,0.1713838675777439,0.1666019584219691,0.2398226762427694,0.291223918019887,0.3141336081115639,0.021986021370884484,3.11,0,0,0,3.6,0,0,64614,9937,1.016915838672733,2,1,1,0,DIRECT_PLUS_CANDIDATE_SPLITS,2011 Census PCA linked to official 2022 Delhi ward delimitation. Direct PCA units receive full-value transfer. Split PCA units with passing population-share QA receive candidate population-proportional allocation. Unresolved/manual units are explicitly flagged.,0.1666019584219691,0.1308711652814179,0.0880972630302064,0.3141336081115639,1.394671087363329,99.8266434047604,47.03519569201281,46.986301315154186,48.07658014784719,1.3949403812547871,99.84591870595308,50.417973897023046,49.84378018732068,54.154471138499545,1.3949403812547871,99.84591870595308,40.652819251968126,40.7956173833706,41.577620452991255,1.3949403812547871,99.84591870595308,0,0,0,-6.382376440044688,0.0219860213708844
225,SEELAMPUR,65,SEELAMPUR,0.7435908879818249,6937.0,883.0148425244357,9329.054608008531,0.1272905928390422,47.38788839341117,50.28103876387234,40.89163965821062,50.48176883000002,53.72205179000002,42.51493388000002,2.8931503704611714,-9.389399105661717,-6.496248735200545,0.13715862257981,0.1532991348946655,0.1550884235186976,0.1946580605076242,0.2273550797153177,0.2526318189457524,0.017929800938887575,4.93,0,0,0,4.39,0,0,63039,7542,0.1100429892606164,3,0,1,2,CONTAINS_MANUAL_REVIEW_UNITS,2011 Census PCA linked to official 2022 Delhi ward delimitation. Direct PCA units receive full-value transfer. Split PCA units with passing population-share QA receive candidate population-proportional allocation. Unresolved/manual units are explicitly flagged.,0.1550884235186976,0.1315959066463227,0.0925555664518557,0.2526318189457524,0.7423952309072459,99.8392049857114,47.38788839341117,46.60071233065185,50.48176883000002,0.7423827442394783,99.8375257467684,50.28103876387234,49.39295232763337,53.72205179000002,0.7423827442394783,99.8375257467684,40.89163965821062,40.57786764787108,42.51493388000002,0.7423827442394783,99.8375257467684,0,0,0,-6.496248735200545,0.0179298009388875
226,GAUTAM PURI,65,SEELAMPUR,3.8774471403694073,51072.0,6500.985157475563,13171.552867419447,0.1272905928390422,45.596729360698994,47.22339419924338,38.975431569134,49.30444619233858,50.81002563178299,41.27836017976742,1.6266648385443858,-8.247962630109377,-6.6212977915649915,0.278539793911229,0.3147370439997635,0.3446074207174012,0.4472401871207686,0.497929627170685,0.513326292911331,0.06606762680617217,5.48,0,0,0,3.2,0,0,51072,7144,1.0,1,0,1,0,DIRECT_PLUS_CANDIDATE_SPLITS,2011 Census PCA linked to official 2022 Delhi ward delimitation. Direct PCA units receive full-value transfer. Split PCA units with passing population-share QA receive candidate population-proportional allocation. Unresolved/manual units are explicitly flagged.,0.3446074207174012,0.3694241287551472,0.1150890409831119,0.513326292911331,3.87185449024969,99.85576463283044,45.596729360698994,46.06505235456777,49.30444619233858,3.871856242714797,99.85580982919404,47.22339419924338,47.6878090775429,50.81002563178299,3.871856242714797,99.85580982919404,38.975431569134,39.28404998475044,41.27836017976742,3.871856242714797,99.85580982919404,0,0,0,-6.621297791564992,0.0660676268061721
227,CHAUHAN BANGER,65,SEELAMPUR,0.5408576987740324,0.0,0.0,0.0,,46.521066481435405,49.29972020723966,40.55976165071564,46.91310440080286,49.588467326664656,40.84913421677045,2.7786537258042543,-8.739958556524016,-5.961304830719762,0.0974090630178985,0.1085625917622758,0.1056340390820558,0.1102548468669652,0.1279967447328688,0.1347691614003198,0.0082249760641573,4.24,0,0,0,4.75,0,0,58344,124,0.0,2,0,0,2,CONTAINS_MANUAL_REVIEW_UNITS,2011 Census PCA linked to official 2022 Delhi ward delimitation. Direct PCA units receive full-value transfer. Split PCA units with passing population-share QA receive candidate population-proportional allocation. Unresolved/manual units are explicitly flagged.,0.1056340390820558,0.0907317542013921,0.081077924263174,0.1347691614003198,0.5400322662961472,99.84738453760458,46.521066481435405,46.53927856120991,46.91310440080286,0.5399345565434475,99.82931883327583,49.29972020723966,49.3188309517592,49.588467326664656,0.5399345565434475,99.82931883327583,40.55976165071564,40.61740369839065,40.84913421677045,0.5399345565434475,99.82931883327583,0,0,0,-5.961304830719762,0.0082249760641573
228,MAUJPUR,65,SEELAMPUR,0.9327256000751422,63960.0,4447.044578976334,68573.2223869992,0.0695285268758026,46.98865373074735,49.640050728934405,40.82338037507442,47.55436354682725,50.26476188097847,41.317772375000025,2.651396998187053,-8.816670353859983,-6.16527335567293,0.0926658123105095,0.1019174321799366,0.0994855170956094,0.1108852915016447,0.1246352312280618,0.1258960223897899,0.0068197047850999115,3.99,0,0,0,5.22,0,0,63960,4461,1.0,1,0,1,0,DIRECT_PLUS_CANDIDATE_SPLITS,2011 Census PCA linked to official 2022 Delhi ward delimitation. Direct PCA units receive full-value transfer. Split PCA units with passing population-share QA receive candidate population-proportional allocation. Unresolved/manual units are explicitly flagged.,0.0994855170956094,0.0908308060035563,0.0791753214010305,0.1258960223897899,0.9312006093833768,99.83650167941757,46.98865373074735,47.11563179396229,47.55436354682725,0.9313367358312268,99.85109615906292,49.640050728934405,49.639453811035374,50.26476188097847,0.9313367358312268,99.85109615906292,40.82338037507442,40.82164581982243,41.317772375000025,0.9313367358312268,99.85109615906292,0,0,0,-6.16527335567293,0.0068197047850999
229,BRAHAM PURI,66,GHONDA,2.561283728080713,66203.0,7177.964638472869,25847.585440918305,0.1084235554049344,45.8331857584092,48.81126600953015,38.18208206460833,48.40535849690789,51.689371252358725,40.77880745749142,2.97808025112095,-10.62918394492182,-7.65110369380087,0.256062786488919,0.271817347555305,0.3665557215544136,0.4587029107950472,0.4511259991555,0.5993920815959174,0.11049293506549462,6.32,0,0,0,3.92,0,0,66203,7166,1.0,3,1,2,0,DIRECT_PLUS_CANDIDATE_SPLITS,2011 Census PCA linked to official 2022 Delhi ward delimitation. Direct PCA units receive full-value transfer. Split PCA units with passing population-share QA receive candidate population-proportional allocation. Unresolved/manual units are explicitly flagged.,0.3665557215544136,0.4353385334855604,0.0995917920658663,0.5993920815959174,2.557378790467266,99.84753982658636,45.8331857584092,46.219377186378935,48.40535849690789,2.5572404263710165,99.84213768801294,48.81126600953015,48.93119094977244,51.689371252358725,2.5572404263710165,99.84213768801294,38.18208206460833,38.219498866996,40.77880745749142,2.5572404263710165,99.84213768801294,0,0,0,-7.65110369380087,0.1104929350654946
230,BHAJANPURA,66,GHONDA,5.197825964809748,54676.0,8795.0,10519.013212478972,0.1608566830053406,46.42507760241523,47.85176499816899,37.32759219159475,49.091971718357314,51.689471659175936,41.158805380204086,1.4266873957537598,-10.524172806574237,-9.097485410820475,0.2541921153364687,0.3351148369619473,0.3976318095951916,0.4006339283818856,0.5487936677363727,0.6462071077766667,0.14343969425872294,6.88,0,0,0,5.08,0,0,57248,9295,0.955072666294019,1,1,0,0,DIRECT_ONLY,2011 Census PCA linked to official 2022 Delhi ward delimitation. Direct PCA units receive full-value transfer. Split PCA units with passing population-share QA receive candidate population-proportional allocation. Unresolved/manual units are explicitly flagged.,0.3976318095951916,0.4319377340394972,0.1034310538039449,0.6462071077766667,5.190110147539204,99.85155683697798,46.42507760241523,46.596709346353215,49.091971718357314,5.19000898390731,99.8496105688155,47.85176499816899,48.05542276596852,51.689471659175936,5.19000898390731,99.8496105688155,37.32759219159475,36.840395880645175,41.158805380204086,5.19000898390731,99.8496105688155,0,0,0,-9.097485410820475,0.1434396942587229
